,index,sessionid,next,userHash,latitude,longitude,connectionType,platformType,country_code
12696,509075,-1045304038972978482,False,6876621491653169185,39.1723,-77.183,1,7,us
12697,506199,-1044420426514031371,False,1007135959033229943,25.1322,121.742,2,1,tw
12698,509599,-1041717597218948213,False,-1606155536621762270,39.7446,-81.5207,2,7,us
12699,99538,-1041448295457996167,False,-631204290462152880,26.718,-80.0989,2,1,us
12700,99517,-1041448295457996167,True,-631204290462152880,26.718,-80.0989,2,1,us
12701,507948,-1039895081511737682,False,8902398657041044454,40.6208,-74.0426,2,5,us
12702,603519,-1039874924597189919,False,-3170485746856533822,40.6846,141.3814,2,5,jp
12703,603431,-1039874924597189919,True,-3170485746856533822,40.6846,141.3814,2,5,jp
12704,790120,-1039666519468896050,False,237063046934333676,35.6931,139.7138,1,1,jp
12705,790127,-1039666519468896050,True,237063046934333676,35.6931,139.7138,1,1,jp
12706,603541,-1039530771032956308,False,2259544706195663108,40.6877,-73.9267,2,4,us
12707,603436,-1039530771032956308,True,2259544706195663108,40.6877,-73.9267,2,4,us
12708,752629,-1038928955614821607,False,-1077420551728872068,13.4396,144.781,1,1,us
12709,752611,-1038928955614821607,True,-1077420551728872068,13.4396,144.781,1,1,us
12710,99484,-1038102830036747748,False,6449278863536844790,30.8183,-96.3089,2,4,us
12711,99498,-1038102830036747748,True,6449278863536844790,30.8183,-96.3089,2,4,us
12712,506201,-1037788309409748092,False,-8461237808400881102,-31.9674,115.8621,1,1,au
12713,509876,-1037788309409748092,True,-8461237808400881102,-31.9674,115.8621,1,1,au
12714,509205,-1036265827940682856,False,-8671118831883740281,39.768,-89.8603,2,7,us
12715,506294,-1036149656776238777,False,-1859840447903957299,30.0074,-90.115,2,1,us
12716,508365,-1035887336231798072,False,4610337469745404997,39.1329,-95.7023,2,5,us
12717,508075,-1035735574793329178,False,2673825334099834976,45.5508,9.2995,1,5,it
12718,508187,-1035340212481411197,False,-3897934044441329975,38.1025,-122.2132,1,5,us
12719,509726,-1032607517585937927,False,-4669535354671742742,33.9141,-84.8274,2,7,us
12720,26453,-1031160143292822159,False,-7022839496185467401,41.1122,16.8547,2,5,it
12721,495680,-1030649284790998592,False,8006411645480920289,45.7657,4.9763,1,5,fr
12722,495698,-1030649284790998592,True,8006411645480920289,45.7657,4.9763,1,5,fr
12723,603328,-1030635016004547773,False,-8754176550321863227,24.144,120.6844,1,1,tw
12724,603284,-1030635016004547773,True,-8754176550321863227,24.144,120.6844,1,1,tw
12725,255239,-1030333004513377428,False,-9218469913492006170,40.1463,-74.8306,2,1,us
12726,99417,-1029231334871266848,False,-7440578556793264869,42.87,-77.2791,2,7,us
12727,790957,-1026804840409740099,False,4014974873220379389,36.3179,139.4583,2,5,jp
12728,790969,-1026804840409740099,True,4014974873220379389,36.3179,139.4583,2,5,jp
12729,508638,-1026524474210954603,False,-2036159668553814607,40.2993,-105.1055,2,7,us
12730,823504,-1025221429766461158,False,4337845653652517464,34.043,-117.7556,2,4,us
12731,823499,-1025221429766461158,True,4337845653652517464,34.043,-117.7556,2,4,us
12732,791005,-1024176319770292046,False,-6679968165533092630,25.0504,121.5324,2,1,tw
12733,791020,-1024176319770292046,True,-6679968165533092630,25.0504,121.5324,2,1,tw
12734,506126,-1024120838559411341,False,-7617371316517125079,36.0713,139.1703,1,1,jp
12735,509840,-1024120838559411341,True,-7617371316517125079,36.0713,139.1703,1,1,jp
12736,752660,-1023974063721937332,False,1494062373695060448,40.9485,-75.9565,1,5,us
12737,752617,-1023974063721937332,True,1494062373695060448,40.9485,-75.9565,1,5,us
12738,507194,-1023891625940047352,False,531436290678006074,47.7345,-117.447,2,4,us
12739,507479,-1023163073323179184,False,1891921951044154849,40.4236,-105.0935,1,5,us
12740,506941,-1022467966165756700,False,3233921940828353920,40.7962,-76.4226,2,4,us
12741,229768,-1022232712892515667,False,-267392113470670632,39.2874,-80.3419,1,7,us
12742,229755,-1022232712892515667,True,-267392113470670632,39.2874,-80.3419,1,7,us
12743,26312,-1021927392402345476,False,-9002404481256747895,40.1086,-75.2835,2,1,us
12744,509444,-1021298090711464584,False,-3051894593878000650,49.3608,3.3344,1,7,fr
12745,495736,-1019904356252378786,False,-2507255873727383296,44.927,4.893,2,5,fr
12746,508926,-1019206298841483565,False,-5773854048136724130,48.9484,2.2513,1,7,fr
12747,507058,-1018366957203394072,False,-2116770820557167041,33.2821,-96.5703,2,4,us
12748,507164,-1018194048890216724,False,-3421601963632686423,35.3166,137.2313,2,4,jp
12749,509959,-1018194048890216724,True,-3421601963632686423,35.3166,137.2313,2,4,jp
12750,508941,-1017530277299291425,False,9169661474038766964,45.9586,5.3424,2,7,fr
12751,509300,-1017495629509226036,False,-2522767191263624691,40.8122,-81.4208,2,7,us
12752,508467,-1016804595544944431,False,7538288775351981249,40.8312,-73.9067,1,5,us
12753,507594,-1016398791016388847,False,2004791701551701053,24.6529,-107.263,1,5,mx
12754,255010,-1016168023551653056,False,4294847408195524016,51.9073,-2.1489,1,7,gb
12755,506166,-1015734758435080850,False,-7985255346009358456,43.6107,3.8809,2,1,fr
12756,507118,-1015435288398549724,False,-7405932137784018925,38.9191,-76.782,2,4,us
12757,506644,-1015220497435710637,False,7960157947705527866,53.4548,9.5019,1,1,de
12758,506743,-1015108991818740310,False,-689324368001880506,45.8805,-70.9818,1,1,ca
12759,603546,-1014993920100741586,False,-1384931698803913808,35.3274,-97.5556,2,7,us
12760,603439,-1014993920100741586,True,-1384931698803913808,35.3274,-97.5556,2,7,us
12761,509622,-1014049260133247810,False,-2256304391041338164,-23.435,-46.062,1,7,br
12762,752667,-1014017112846051801,False,-3709866955042851005,19.7132,-101.2165,1,7,mx
12763,752623,-1014017112846051801,True,-3709866955042851005,19.7132,-101.2165,1,7,mx
12764,507443,-1013270368191279192,False,8061026400564342965,-28.9387,-49.5135,2,5,br
12765,506394,-1012871034772500176,False,-1358848764969113194,35.9427,-77.7608,2,1,us
12766,14648,-1011439697464812447,False,-9163995626539450016,39.2351,-84.4582,2,5,us
12767,509044,-1011067729624532171,False,-8372389774037689067,30.5154,-97.6689,2,7,us
12768,509489,-1010933487591454010,False,615681227371678794,45.5541,-73.4513,2,7,ca
12769,823502,-1010570664741393011,False,-790626032699344878,24.144,120.6844,2,1,tw
12770,823471,-1010570664741393011,True,-790626032699344878,24.144,120.6844,2,1,tw
12771,509123,-1010238769696119166,False,5635988595208600468,26.214,-98.3267,2,7,us
12772,506853,-1002258617767225719,False,-2943008120925213678,30.6293,-97.6687,1,1,us
12773,603543,-1001570799535717419,False,9132591133680923625,38.3958,140.8886,2,5,jp
12774,603437,-1001570799535717419,True,9132591133680923625,38.3958,140.8886,2,5,jp
12775,314959,-998198917815467739,False,6513400982047858650,37.8107,-122.2479,2,4,us
12776,314955,-998198917815467739,True,6513400982047858650,37.8107,-122.2479,2,4,us
12777,508104,-997797112232487493,False,-5896351244842428085,43.6004,1.4384,1,5,fr
12778,14336,-997680533613233141,False,4598564364231963907,4.6351,-74.0703,1,7,co
12779,506234,-995819678070835688,False,8200208528196910876,32.6217,-97.0801,1,1,us
12780,495754,-994519375440095163,False,-2394192084260347034,44.6643,-63.6002,2,7,ca
12781,495775,-994519375440095163,True,-2394192084260347034,44.6643,-63.6002,2,7,ca
12782,26244,-993627997651139898,False,-6982528154946291309,42.2808,-122.9047,2,4,us
12783,508424,-992844941432519635,False,-6709112962480189759,35.1366,-84.8495,2,5,us
12784,203884,-992643507060314387,False,-1134180050541388880,34.224,-82.1625,1,5,us
12785,587925,-991600139822281191,False,-8753759807395916608,42.8986,143.0914,1,5,jp
12786,252423,-990009707247415317,False,-8133145511914313639,34.1794,-83.9016,2,4,us
12787,252466,-990009707247415317,True,-8133145511914313639,34.1794,-83.9016,2,4,us
12788,589005,-989247348493544364,False,1070512161687861620,40.6327,-73.6333,2,7,us
12789,586719,-988517161758576608,False,-7923927023449509374,40.4163,-3.6934,1,1,es
12790,588293,-987869616245682315,False,1568101777475415182,35.6897,139.6895,1,5,jp
12791,589169,-986760184729752998,False,-1921324369553936815,39.8451,-74.2021,2,7,us
12792,26275,-986127366891357971,False,-3606483131865834523,-21.749,-43.4382,1,1,br
12793,588070,-984162273510510993,False,4674339687647915868,49.4199,2.823,1,5,fr
12794,752638,-983473401215025074,False,-415613856687134754,35.7114,139.8,2,4,jp
12795,752616,-983473401215025074,True,-415613856687134754,35.7114,139.8,2,4,jp
12796,1135466,-978177114458926623,False,847935628627016393,39.587,-75.6112,2,5,us
12797,1135391,-978177114458926623,True,847935628627016393,39.587,-75.6112,2,5,us
12798,588012,-977429137556958230,False,-4794219380612234228,45.7838,3.0966,1,5,fr
12799,587972,-976980252831047620,False,1405817428927476952,35.2137,-81.122,2,5,us
12800,26404,-976745595006363697,False,8581401797241377025,36.1938,-83.2784,2,7,us
12801,752625,-976745595006363697,True,8581401797241377025,36.1938,-83.2784,2,7,us
12802,588578,-976416082508599347,False,6249141634185793710,32.3381,-110.9814,1,5,us
12803,1612,-976387615622517262,False,6867490815902705221,32.9656,35.5005,1,1,il
12804,769615,-975369422187123318,False,-8002949509407368509,36.7026,137.2036,2,4,jp
12805,769448,-975369422187123318,True,-8002949509407368509,36.7026,137.2036,2,4,jp
12806,314997,-975042612465196885,False,4723838940496433677,35.7146,139.7742,2,1,jp
12807,314995,-975042612465196885,True,4723838940496433677,35.7146,139.7742,2,1,jp
12808,589300,-974932967057194960,False,47240433349798170,40.0337,-83.1319,1,7,us
12809,587233,-974467260561394682,False,-8538257372124782737,40.3409,-111.7159,1,1,us
12810,590747,-974467260561394682,True,-8538257372124782737,40.3409,-111.7159,1,1,us
12811,314842,-974051727128250262,False,1494992493751728247,49.4991,8.4047,1,5,de
12812,315000,-973219194696414899,False,-2898039281671761796,42.8144,143.6482,2,4,jp
12813,314996,-973219194696414899,True,-2898039281671761796,42.8144,143.6482,2,4,jp
12814,588247,-973117648822590723,False,-9105385746273209000,42.4649,-90.6829,2,5,us
12815,587855,-972398381837198057,False,2852491979363509440,39.9792,-75.1279,2,4,us
12816,590035,-972226420490408307,False,5007457018317788054,40.0373,-105.279,2,7,us
12817,771183,-971869550542725978,False,-1585421089832862039,34.1107,-118.6049,1,1,us
12818,771180,-971869550542725978,True,-1585421089832862039,34.1107,-118.6049,1,1,us
12819,769609,-971846394503408178,False,4437063457779395845,29.6584,-98.4987,2,7,us
12820,769378,-971846394503408178,True,4437063457779395845,29.6584,-98.4987,2,7,us
12821,586859,-971032117481122209,False,-7155218040538176417,35.7246,139.6839,1,1,jp
12822,588633,-970930116798649670,False,-7054223929086850415,35.2976,-119.0484,1,5,us
12823,26388,-970237371386230024,False,441047169265880390,35.3868,-96.9331,2,4,us
12824,1895,-969685523017883647,False,1639437247217737121,45.3495,-80.0297,1,1,ca
12825,588304,-969340519955015528,False,9051516602706932726,48.6822,6.1862,1,5,fr
12826,771182,-969262846409437569,False,6066551709919356295,34.0862,-117.9641,1,1,us
12827,771179,-969262846409437569,True,6066551709919356295,34.0862,-117.9641,1,1,us
12828,752664,-969080824810864687,False,-8232369735595515986,40.8731,-73.8726,2,5,us
12829,752619,-969080824810864687,True,-8232369735595515986,40.8731,-73.8726,2,5,us
12830,588851,-969035518780671146,False,68471666609156890,36.1053,-79.8762,2,7,us
12831,587245,-966763046220444508,False,7737362745163002021,42.4741,-70.9767,1,1,us
12832,589851,-966026387132663415,False,2290776413168013821,13.751,100.4873,1,7,th
12833,590830,-966026387132663415,True,2290776413168013821,13.751,100.4873,1,7,th
12834,752636,-965410878531358428,False,-8187269933505664222,13.7594,100.4889,1,1,th
12835,752614,-965410878531358428,True,-8187269933505664222,13.7594,100.4889,1,1,th
12836,588319,-964467030726026745,False,6541502470140393465,29.9701,-90.0254,2,5,us
12837,586667,-963625533486338352,False,-8058388387193471026,-25.5026,-49.2908,2,1,br
12838,590740,-963625533486338352,True,-8058388387193471026,-25.5026,-49.2908,2,1,br
12839,254799,-963341017433664345,False,2005074324298715179,39.03,-84.559,1,1,us
12840,588905,-962133819836988173,False,-8690596891970711217,38.5092,-121.4956,1,7,us
12841,589987,-959199590645043055,False,-197819101846848615,34.7493,-117.3416,1,7,us
12842,590835,-959199590645043055,True,-197819101846848615,34.7493,-117.3416,1,7,us
12843,588452,-958388008222644420,False,-6610482924863806895,39.9988,26.2363,2,5,tr
12844,255176,-958155217616024035,False,1510399206258645609,38.5336,-76.5955,1,7,us
12845,1755,-957217741443344389,False,5923253623916569132,32.7015,-114.643,1,1,us
12846,587544,-955220635310938261,False,-4008829204741314989,34.074,-118.2611,2,4,us
12847,314862,-953940866159236745,False,2555721654039574630,-37.8109,144.9544,2,7,au
12848,314859,-953940866159236745,True,2555721654039574630,-37.8109,144.9544,2,7,au
12849,590218,-950671415518342233,False,-6030445160659286611,40.6763,-73.9492,2,7,us
12850,26459,-949743440233726428,False,-6193473012133583965,43.0642,-74.334,2,4,us
12851,587103,-948093296485514232,False,9136126480069765850,53.2618,10.1147,1,1,de
12852,368200,-946690618089547357,False,7450869948365741943,42.3472,-83.0323,2,7,us
12853,368165,-946690618089547357,True,7450869948365741943,42.3472,-83.0323,2,7,us
12854,589451,-946353043083785923,False,-1981329904356635468,26.1372,-97.6454,2,7,us
12855,587480,-944171621756491097,False,3084184851579312568,48.0014,0.1901,2,4,fr
12856,590778,-944171621756491097,True,3084184851579312568,48.0014,0.1901,2,4,fr
12857,1842,-943753382361224166,False,-6834048334266476922,41.7963,-107.239,2,5,us
12858,588360,-941800781671730563,False,-7295052849207026205,-3.717,-38.5287,2,5,br
12859,590784,-941800781671730563,True,-7295052849207026205,-3.717,-38.5287,2,5,br
12860,587310,-940799941142394646,False,5291382925286572041,37.9509,-90.8407,2,1,us
12861,587142,-939594591573894813,False,-8662722773583700296,35.9749,139.9956,1,1,jp
12862,256790,-938983859715054380,False,7076144472981541171,39.1407,-77.1917,2,7,us
12863,587497,-935853638000507228,False,-3438870184721639310,40.66,-73.839,2,4,us
12864,587196,-935480086177337439,False,-2211270968513580819,32.0821,34.8122,1,1,il
12865,589962,-934807651504534519,False,-7720749498841647560,28.5788,-81.4396,1,7,us
12866,590256,-934514816902030247,False,-5091725753770834489,35.9854,-106.0757,2,7,us
12867,590892,-934514816902030247,True,-5091725753770834489,35.9854,-106.0757,2,7,us
12868,589769,-933277474007944456,False,-7698390347332796565,34.0486,-85.9172,2,7,us
12869,1687,-931894359476081488,False,-7034411502425729954,25.7311,-100.3306,2,7,mx
12870,587289,-930003644248060509,False,-2926317117267801402,35.9123,139.6103,1,1,jp
12871,588109,-929928327159660927,False,-7699542523193744908,41.6929,-75.7867,1,5,us
12872,769593,-926341454459648426,False,8382632086049977599,40.0794,-76.3141,1,7,us
12873,769350,-926341454459648426,True,8382632086049977599,40.0794,-76.3141,1,7,us
12874,1137338,-924491053189590981,False,3426437453903383829,39.9418,-83.8357,2,7,us
12875,589882,-923883349555881642,False,3870440847077840302,53.5866,-2.4354,2,7,gb
12876,368190,-923499498684130289,False,2132673808923886094,35.648,-119.4487,1,7,us
12877,368241,-923499498684130289,True,2132673808923886094,35.648,-119.4487,1,7,us
12878,1135341,-922536382739330269,False,-8867189032780081747,42.2904,-71.0712,2,7,us
12879,1135339,-922536382739330269,True,-8867189032780081747,42.2904,-71.0712,2,7,us
12880,588173,-922443093749252922,False,-8366621736037229511,39.6766,-86.1944,1,5,us
12881,590287,-920920733531483041,False,6875871069634608202,48.1663,11.5683,1,7,de
12882,588220,-920253419312889408,False,3303671395151606632,38.9705,-76.8388,2,5,us
12883,587041,-920085552839487548,False,3752137266272544774,35.2916,-80.8201,1,1,us
12884,587053,-917029625497732647,False,2552287971622174713,37.4149,-76.5441,2,1,us
12885,26179,-916778742852189265,False,6651403685396994517,36.7328,-76.5898,2,5,us
12886,1967,-916613080619422988,False,2449064090369248141,42.9886,-81.1844,2,7,ca
12887,587865,-913474284176361488,False,-3922305347207336782,35.8094,-86.8897,2,4,us
12888,590069,-913463497631665163,False,-1552798618001672056,40.3052,-79.5418,2,7,us
12889,588741,-912869607800907939,False,721598098048708580,47.8388,-122.1985,2,5,us
12890,588093,-911681677961901026,False,-8665985996879917082,39.5381,-119.8365,1,5,us
12891,588726,-911638753008134895,False,-3516011366907397208,33.2685,-93.2407,2,5,us
12892,590811,-911638753008134895,True,-3516011366907397208,33.2685,-93.2407,2,5,us
12893,771331,-911558226241839909,False,-6372470470730933631,34.0313,-118.3124,2,7,us
12894,771326,-911558226241839909,True,-6372470470730933631,34.0313,-118.3124,2,7,us
12895,588824,-911232911252721862,False,-8188643394318838237,35.6468,139.6546,2,5,jp
12896,590829,-911232911252721862,True,-8188643394318838237,35.6468,139.6546,2,5,jp
12897,252596,-911199360911167771,False,6842551029266176808,52.25,-81.6167,2,4,ca
12898,252589,-911199360911167771,True,6842551029266176808,52.25,-81.6167,2,4,ca
12899,587387,-910656653416203936,False,-4778452522668145043,40.1094,-76.5131,1,1,us
12900,589372,-909781566545388874,False,6941513948020639650,-16.123,-48.073,2,7,br
12901,588379,-909262822294483060,False,-1997619039743884898,41.0247,28.9252,2,5,tr
12902,588656,-909170646630232141,False,-6580027136199920370,40.8646,-73.8981,1,5,us
12903,587326,-909154742552828382,False,-8395411439442586948,29.5882,-98.5183,1,1,us
12904,587121,-909088120509367627,False,-4600819862730197651,59.5116,15.9977,1,1,se
12905,589829,-907938579495200406,False,9214854924208495227,45.4722,9.1922,2,7,it
12906,94114,-906503599387871856,False,4306041472729989397,47.2616,8.1836,2,5,ch
12907,587642,-903188150613878021,False,6489069822418665799,42.8986,143.0914,2,4,jp
12908,587743,-902025847183478533,False,8048399317036258150,35.6887,139.745,2,4,jp
12909,425101,-901572214579306591,False,5526880248303318213,33.4948,-117.0954,2,7,us
12910,424767,-897412635972216419,False,-5639973993518557141,50.5612,2.5758,1,7,fr
12911,422552,-897412266679448707,False,-3489949701158607980,38.9887,-94.6341,1,1,us
12912,1135404,-897363179907285527,False,-5001541165203732105,-8.0091,-34.9498,2,4,br
12913,1135366,-897363179907285527,True,-5001541165203732105,-8.0091,-34.9498,2,4,br
12914,423455,-897071170075261424,False,-6671841970273257028,51.753,-0.3256,2,5,gb
12915,823625,-897059074999061039,False,551881643271057504,33.6598,-117.3485,1,7,us
12916,823638,-897059074999061039,True,551881643271057504,33.6598,-117.3485,1,7,us
12917,423726,-896449134972532515,False,-4637326679921816259,21.5168,39.2192,2,5,sa
12918,26482,-895889925465061388,False,5439088074207573483,-16.6802,-49.2564,1,7,br
12919,424733,-892570436363136401,False,1468656637643695971,43.6055,-84.7796,2,7,us
